date,calories,gsr,heart-rate,skin-temp,steps
2014-11-25 20:51Z,2,4.77278e-05,64,89.6,0
2014-11-25 20:52Z,2,4.74643e-05,68,89.6,0
2014-11-25 20:53Z,2.1,4.69418e-05,66,89.6,0
2014-11-25 20:54Z,2,4.74643e-05,68,89.6,0
2014-11-25 20:55Z,2,4.72024e-05,78,89.6,0
2014-11-25 20:56Z,2,4.74643e-05,83,89.6,0
2014-11-25 20:57Z,2.1,4.72024e-05,81,89.6,0
2014-11-25 20:58Z,2.1,4.72024e-05,78,89.6,0
2014-11-25 20:59Z,2,4.72024e-05,73,89.6,0
2014-11-25 21:00Z,1.9,4.77278e-05,72,89.6,0
2014-11-25 21:01Z,2,4.74643e-05,,89.6,0
2014-11-25 21:02Z,2.1,4.72024e-05,66,89.6,0
2014-11-25 21:03Z,2,4.77278e-05,66,89.6,0
2014-11-25 21:04Z,2.1,4.82591e-05,103,89.6,0
2014-11-25 21:05Z,2,4.69418e-05,86,89.6,0
2014-11-25 21:06Z,2,4.74643e-05,83,88.7,0
2014-11-25 21:07Z,2.1,4.74643e-05,94,88.7,0
2014-11-25 21:08Z,2.1,4.74643e-05,64,88.7,0
2014-11-25 21:09Z,2.1,4.82591e-05,68,88.7,0
2014-11-25 21:10Z,2,4.66827e-05,67,88.7,0
2014-11-25 21:11Z,2.8,4.6425e-05,131,87.8,0
2014-11-25 21:12Z,3.7,4.66827e-05,101,87.8,0
2014-11-25 21:13Z,2,4.59139e-05,76,88.7,0
2014-11-25 21:14Z,2,4.72024e-05,69,88.7,0
2014-11-25 21:15Z,2,4.77278e-05,66,88.7,0
2014-11-25 21:16Z,2,4.82591e-05,66,88.7,0
2014-11-25 21:17Z,2,4.90671e-05,65,89.6,0
2014-11-25 21:18Z,2,4.96133e-05,68,89.6,0
2014-11-25 21:19Z,2,4.90671e-05,67,88.7,0
2014-11-25 21:20Z,2,5.01656e-05,67,88.7,0
2014-11-25 21:21Z,2,4.93394e-05,68,88.7,0
2014-11-25 21:22Z,2,4.82591e-05,67,88.7,0
2014-11-25 21:23Z,1.9,4.77278e-05,58,88.7,0
2014-11-25 21:24Z,1.7,4.90671e-05,60,88.7,0
2014-11-25 21:25Z,1.9,4.96133e-05,78,89.6,0
2014-11-25 21:26Z,2,4.98887e-05,98,89.6,0
2014-11-25 21:27Z,2,4.96133e-05,62,89.6,0
2014-11-25 21:28Z,1.9,5.01656e-05,66,90.5,0
2014-11-25 21:29Z,2,5.0724e-05,67,90.5,0
2014-11-25 21:30Z,1.9,4.96133e-05,65,90.5,0
2014-11-25 21:31Z,2,4.90671e-05,60,90.5,0
2014-11-25 21:32Z,1.9,5.01656e-05,65,90.5,0
2014-11-25 21:33Z,2,5.01656e-05,68,90.5,0
2014-11-25 21:34Z,2,5.0444e-05,67,90.5,0
2014-11-25 21:35Z,2,4.82591e-05,71,90.5,0
2014-11-25 21:36Z,1.9,4.96133e-05,71,90.5,0
2014-11-25 21:37Z,2,4.79927e-05,70,90.5,0
2014-11-25 21:38Z,1.9,4.96133e-05,68,90.5,0
2014-11-25 21:39Z,2,4.96133e-05,68,90.5,0
2014-11-25 21:40Z,2,4.98887e-05,68,90.5,0
2014-11-25 21:41Z,2,4.96133e-05,66,90.5,0
2014-11-25 21:42Z,1.9,4.93394e-05,66,90.5,0
2014-11-25 21:43Z,2.1,4.98887e-05,65,90.5,0
2014-11-25 21:44Z,1.9,4.98887e-05,66,90.5,0
2014-11-25 21:45Z,2.1,4.85269e-05,66,90.5,0
2014-11-25 21:46Z,2,4.96133e-05,65,90.5,0
2014-11-25 21:47Z,2.1,4.90671e-05,65,90.5,0
2014-11-25 21:48Z,2.2,4.96133e-05,65,90.5,0
2014-11-25 21:49Z,1.3,4.82591e-05,62,89.6,0
2014-11-25 21:50Z,1.4,4.96133e-05,61,90.5,0
2014-11-25 21:51Z,1.5,4.96133e-05,60,90.5,0
2014-11-25 21:52Z,2.2,4.90671e-05,65,90.5,6
2014-11-25 21:53Z,2.3,4.90671e-05,76,90.5,0
2014-11-25 21:54Z,1.8,4.82591e-05,82,90.5,0
2014-11-25 21:55Z,1.8,4.79927e-05,70,90.5,0
2014-11-25 21:56Z,2.3,4.82591e-05,82,89.6,0
2014-11-25 21:57Z,1.8,4.72024e-05,74,88.7,0
2014-11-25 21:58Z,2.3,4.74643e-05,67,88.7,0
2014-11-25 21:59Z,4.1,4.69418e-05,70,87.8,48
2014-11-25 22:00Z,2.3,4.69418e-05,67,87.8,8
2014-11-25 22:01Z,4.2,4.6425e-05,72,87.8,41
2014-11-25 22:02Z,1.9,4.66827e-05,70,87.8,0
2014-11-25 22:03Z,1.7,4.6425e-05,64,87.8,0
2014-11-25 22:04Z,1.4,4.6425e-05,62,87.8,0
2014-11-25 22:05Z,1.6,4.69418e-05,62,88.7,0
2014-11-25 22:06Z,1.5,4.72024e-05,60,88.7,0
2014-11-25 22:07Z,1.5,4.72024e-05,60,88.7,0
2014-11-25 22:08Z,1.4,4.72024e-05,62,89.6,0
2014-11-25 22:09Z,1.6,4.74643e-05,61,89.6,0
2014-11-25 22:10Z,1.4,4.79927e-05,59,89.6,0
2014-11-25 22:11Z,1.6,4.79927e-05,60,89.6,0
2014-11-25 22:12Z,3.5,4.82591e-05,61,89.6,20
2014-11-25 22:13Z,1.5,4.79927e-05,62,90.5,0
2014-11-25 22:14Z,1.8,4.85269e-05,57,90.5,0
2014-11-25 22:15Z,1.9,4.85269e-05,58,90.5,0
2014-11-25 22:16Z,1.8,4.82591e-05,62,90.5,0
2014-11-25 22:17Z,1.6,4.77278e-05,61,90.5,0
2014-11-25 22:18Z,2,4.82591e-05,62,90.5,0
2014-11-25 22:19Z,1.8,4.85269e-05,72,90.5,0
2014-11-25 22:20Z,1.9,4.87963e-05,69,90.5,0
2014-11-25 22:21Z,2.1,5.27279e-05,63,90.5,0
2014-11-25 22:22Z,2,4.90671e-05,64,90.5,0
2014-11-25 22:23Z,2,5.01656e-05,114,92.3,0
2014-11-25 22:24Z,2.2,5.01656e-05,91,92.3,0
2014-11-25 22:25Z,5.6,4.93394e-05,82,92.3,73
2014-11-25 22:26Z,8.5,4.90671e-05,86,91.4,95
2014-11-25 22:27Z,5.2,4.82591e-05,89,90.5,63
2014-11-25 22:28Z,3.2,4.74643e-05,84,89.6,11
2014-11-25 22:29Z,2.2,4.66827e-05,79,88.7,16
2014-11-25 22:30Z,2.2,4.6425e-05,68,87.8,12
2014-11-25 22:31Z,2.8,4.61688e-05,72,86.9,7
2014-11-25 22:32Z,2,4.56605e-05,84,86.9,0
2014-11-25 22:33Z,1.6,4.59139e-05,81,86,0
2014-11-25 22:34Z,1.8,4.56605e-05,71,86,8
2014-11-25 22:35Z,1.3,4.56605e-05,62,86,0
2014-11-25 22:36Z,1.1,4.56605e-05,56,86,0
2014-11-25 22:37Z,1.3,4.6425e-05,60,86,0
2014-11-25 22:38Z,1.3,4.61688e-05,59,86.9,0
2014-11-25 22:39Z,1.5,4.6425e-05,63,86.9,0
2014-11-25 22:40Z,1.5,4.69418e-05,67,86.9,0
2014-11-25 22:41Z,1.4,4.6425e-05,60,86.9,0
2014-11-25 22:42Z,1.1,4.66827e-05,57,86.9,0
2014-11-25 22:43Z,1.3,4.69418e-05,56,86.9,0
2014-11-25 22:44Z,1.4,4.66827e-05,59,86.9,0
2014-11-25 22:45Z,1.3,4.66827e-05,59,87.8,0
2014-11-25 22:46Z,1.2,4.72024e-05,57,87.8,0
2014-11-25 22:47Z,1.2,4.74643e-05,59,87.8,0
2014-11-25 22:48Z,1.2,4.72024e-05,60,87.8,0
2014-11-25 22:49Z,1.2,4.72024e-05,58,87.8,0
2014-11-25 22:50Z,1.3,4.66827e-05,57,87.8,0
2014-11-25 22:51Z,1.1,4.77278e-05,61,87.8,0
2014-11-25 22:52Z,1.3,4.74643e-05,59,87.8,0
2014-11-25 22:53Z,1.4,4.72024e-05,62,87.8,0
2014-11-25 22:54Z,1.3,4.74643e-05,64,87.8,0
2014-11-25 22:55Z,1.1,4.77278e-05,57,87.8,0
2014-11-25 22:56Z,1.2,4.79927e-05,58,87.8,0
2014-11-25 22:57Z,1.1,4.77278e-05,57,87.8,0
2014-11-25 22:58Z,1.3,4.82591e-05,62,87.8,0
2014-11-25 22:59Z,1.1,4.74643e-05,60,87.8,0
2014-11-25 23:00Z,1.3,4.82591e-05,61,86.9,0
2014-11-25 23:01Z,1.1,4.74643e-05,61,86.9,0
2014-11-25 23:02Z,1.3,4.72024e-05,62,86.9,0
2014-11-25 23:03Z,1.3,4.74643e-05,63,86.9,0
2014-11-25 23:04Z,1.1,4.74643e-05,64,86.9,0
2014-11-25 23:05Z,1.2,4.79927e-05,60,86.9,0
2014-11-25 23:06Z,1.2,4.6425e-05,60,86.9,0
2014-11-25 23:07Z,1.1,4.61688e-05,62,86.9,0
2014-11-25 23:08Z,2.1,4.69418e-05,60,86.9,0
2014-11-25 23:09Z,2.1,4.66827e-05,61,86.9,0
2014-11-25 23:10Z,2,4.59139e-05,72,86.9,0
2014-11-25 23:11Z,1.5,4.54085e-05,65,86,0
2014-11-25 23:12Z,1.4,4.59139e-05,68,86,0
2014-11-25 23:13Z,1.5,4.51578e-05,70,86,0
2014-11-25 23:14Z,1.9,4.54085e-05,68,86,0
2014-11-25 23:15Z,1.6,4.54085e-05,73,86,0
2014-11-25 23:16Z,1.9,4.59139e-05,64,86,9
2014-11-25 23:17Z,1.5,4.56605e-05,64,86,0
2014-11-25 23:18Z,1.5,4.59139e-05,68,86,0
2014-11-25 23:19Z,1.6,4.51578e-05,68,86,0
2014-11-25 23:20Z,2,4.56605e-05,76,86,0
2014-11-25 23:21Z,1.4,4.59139e-05,76,86,0
2014-11-25 23:22Z,1.4,4.56605e-05,70,86,0
2014-11-25 23:23Z,1.6,4.59139e-05,69,86.9,0
2014-11-25 23:24Z,1.9,4.6425e-05,73,87.8,0
2014-11-25 23:25Z,1.1,4.6425e-05,70,88.7,0
2014-11-25 23:26Z,1.2,4.72024e-05,68,88.7,0
2014-11-25 23:27Z,1.3,,66,,0
2014-11-25 23:28Z,1.4,4.82591e-05,65,90.5,0
2014-11-25 23:29Z,1.4,4.74643e-05,57,90.5,0
2014-11-25 23:30Z,1.3,,65,,0
2014-11-25 23:31Z,1.1,4.77278e-05,66,90.5,0
2014-11-25 23:32Z,1.2,4.74643e-05,67,90.5,0
2014-11-25 23:33Z,1.8,4.72024e-05,73,89.6,0
2014-11-25 23:34Z,2,4.72024e-05,83,89.6,0
2014-11-25 23:35Z,2.1,4.72024e-05,82,88.7,15
2014-11-25 23:36Z,1.3,4.72024e-05,74,88.7,0
2014-11-25 23:37Z,1.1,4.66827e-05,67,87.8,0
2014-11-25 23:38Z,1.4,4.6425e-05,67,87.8,0
2014-11-25 23:39Z,1.1,4.69418e-05,67,87.8,0
2014-11-25 23:40Z,1.3,4.69418e-05,66,88.7,0
2014-11-25 23:41Z,1.2,4.74643e-05,66,89.6,0
2014-11-25 23:42Z,1.4,4.82591e-05,70,90.5,0
2014-11-25 23:43Z,1.2,4.82591e-05,67,91.4,0
2014-11-25 23:44Z,1.1,4.82591e-05,68,91.4,0
2014-11-25 23:45Z,1.1,4.79927e-05,71,91.4,0
2014-11-25 23:46Z,1.3,4.79927e-05,70,90.5,0
2014-11-25 23:47Z,1.1,4.79927e-05,72,90.5,0
2014-11-25 23:48Z,1.8,4.85269e-05,71,91.4,0
2014-11-25 23:49Z,2.1,4.87963e-05,72,91.4,0
2014-11-25 23:50Z,2.1,4.82591e-05,76,91.4,8
2014-11-25 23:51Z,2.3,4.82591e-05,94,90.5,0
2014-11-25 23:52Z,2.3,4.77278e-05,102,89.6,0
2014-11-25 23:53Z,2.3,4.74643e-05,,89.6,0
2014-11-25 23:54Z,2.3,4.74643e-05,,88.7,0
2014-11-25 23:55Z,2.8,4.66827e-05,92,87.8,17
2014-11-25 23:56Z,3,4.66827e-05,92,87.8,17
2014-11-25 23:57Z,3,4.56605e-05,,86.9,18
2014-11-25 23:58Z,3.1,,95,86,24
2014-11-25 23:59Z,2.2,4.72024e-05,95,86,12
2014-11-26 00:00Z,2,4.61688e-05,96,85.1,0
2014-11-26 00:01Z,2,4.59139e-05,,85.1,0
2014-11-26 00:02Z,2.3,4.59139e-05,113,84.2,7
2014-11-26 00:03Z,2,4.6425e-05,111,84.2,0
2014-11-26 00:04Z,1.6,4.66827e-05,110,84.2,0
2014-11-26 00:05Z,1.5,4.72024e-05,75,84.2,0
2014-11-26 00:06Z,1.5,4.77278e-05,75,84.2,0
2014-11-26 00:07Z,1.2,4.59139e-05,77,84.2,0
2014-11-26 00:08Z,1.6,4.49086e-05,78,84.2,0
2014-11-26 00:09Z,1.5,4.61688e-05,81,84.2,0
2014-11-26 00:10Z,1.4,4.61688e-05,86,84.2,0
2014-11-26 00:11Z,1.3,4.66827e-05,83,84.2,0
2014-11-26 00:12Z,1.3,4.74643e-05,80,84.2,0
2014-11-26 00:13Z,1.3,4.72024e-05,81,85.1,0
2014-11-26 00:14Z,1.4,4.79927e-05,79,85.1,0
2014-11-26 00:15Z,1.3,4.72024e-05,76,85.1,0
2014-11-26 00:16Z,1.4,4.72024e-05,77,85.1,0
2014-11-26 00:17Z,1.1,4.69418e-05,79,85.1,0
2014-11-26 00:18Z,1.6,4.77278e-05,80,85.1,0
2014-11-26 00:19Z,1.5,4.66827e-05,81,85.1,0
2014-11-26 00:20Z,1.2,4.74643e-05,78,85.1,0
2014-11-26 00:21Z,1.3,4.74643e-05,78,85.1,0
2014-11-26 00:22Z,1.3,4.61688e-05,77,85.1,0
2014-11-26 00:23Z,1.4,4.69418e-05,79,85.1,0
2014-11-26 00:24Z,1.5,4.79927e-05,79,85.1,9
2014-11-26 00:25Z,1.7,4.61688e-05,80,85.1,0
2014-11-26 00:26Z,1.3,4.69418e-05,80,85.1,0
2014-11-26 00:27Z,1.4,4.61688e-05,81,85.1,0
2014-11-26 00:28Z,1.1,4.51578e-05,85,85.1,0
2014-11-26 00:29Z,1.4,4.59139e-05,83,85.1,0
2014-11-26 00:30Z,1.6,4.69418e-05,86,85.1,0
2014-11-26 00:31Z,1.4,4.66827e-05,79,84.2,0
2014-11-26 00:32Z,1.2,4.6425e-05,77,84.2,0
2014-11-26 00:33Z,1.3,4.66827e-05,80,84.2,0
2014-11-26 00:34Z,1.3,4.69418e-05,80,84.2,0
2014-11-26 00:35Z,1.1,,,,0
2014-11-26 00:36Z,1,,,,0
2014-11-26 00:37Z,2.6,4.59139e-05,85,84.2,15
2014-11-26 00:38Z,1.8,4.54085e-05,86,84.2,0
2014-11-26 00:39Z,3.4,4.59139e-05,88,83.3,30
2014-11-26 00:40Z,1.9,4.46607e-05,,83.3,12
2014-11-26 00:41Z,3.1,4.54085e-05,,82.4,33
2014-11-26 00:42Z,1.4,4.49086e-05,70,82.4,0
2014-11-26 00:43Z,1.3,4.46607e-05,71,82.4,0
2014-11-26 00:44Z,1.1,,,,0
2014-11-26 00:45Z,1.1,,,,0
2014-11-26 00:46Z,1.1,,,,0
2014-11-26 00:47Z,1.4,,86,,0
2014-11-26 00:48Z,1.4,4.56605e-05,84,82.4,0
2014-11-26 00:49Z,1.1,,,,0
2014-11-26 00:50Z,1.1,,,,0
2014-11-26 00:51Z,1.1,,,,0
2014-11-26 00:52Z,1.2,,,,0
2014-11-26 00:53Z,0.8,,,,0
2014-11-26 00:54Z,1.1,4.4169e-05,72,82.4,0
2014-11-26 00:55Z,1.1,4.59139e-05,75,83.3,0
2014-11-26 00:56Z,1.3,4.56605e-05,79,83.3,0
2014-11-26 00:57Z,1.2,4.51578e-05,79,83.3,0
2014-11-26 00:58Z,1.2,4.56605e-05,78,84.2,0
2014-11-26 00:59Z,1.4,4.66827e-05,76,84.2,0
2014-11-26 01:00Z,1.1,,,,0
2014-11-26 01:01Z,1.2,,,,0
2014-11-26 01:02Z,0.8,,75,,0
2014-11-26 01:03Z,1.2,4.51578e-05,76,84.2,0
2014-11-26 01:04Z,1.6,4.54085e-05,76,84.2,0
2014-11-26 01:05Z,1.5,4.46607e-05,78,84.2,0
2014-11-26 01:06Z,1.3,4.49086e-05,77,83.3,0
2014-11-26 01:07Z,1.2,4.56605e-05,75,83.3,0
2014-11-26 01:08Z,1.5,4.59139e-05,77,83.3,0
2014-11-26 01:09Z,1.7,4.49086e-05,79,83.3,0
2014-11-26 01:10Z,1.4,4.54085e-05,,83.3,0
2014-11-26 01:11Z,1,,,,0
2014-11-26 01:12Z,1.3,4.49086e-05,71,83.3,0
2014-11-26 01:13Z,2.2,4.54085e-05,77,83.3,30
2014-11-26 01:14Z,5,4.56605e-05,82,83.3,53
2014-11-26 01:15Z,7,4.49086e-05,67,83.3,85
2014-11-26 01:16Z,3.3,4.54085e-05,67,82.4,48
2014-11-26 01:17Z,1.2,4.36828e-05,66,81.5,0
2014-11-26 01:18Z,1.2,4.34417e-05,68,80.6,0
2014-11-26 01:19Z,1.1,4.34417e-05,71,80.6,0
2014-11-26 01:20Z,1.1,4.36828e-05,72,81.5,0
2014-11-26 01:21Z,1.1,,68,,0
2014-11-26 01:22Z,1.1,,,,0
2014-11-26 01:23Z,1.1,,,,0
2014-11-26 01:24Z,1.1,,,,0
2014-11-26 01:25Z,1,,65,,0
2014-11-26 01:26Z,1.2,4.44142e-05,67,81.5,0
2014-11-26 01:27Z,1.2,4.4169e-05,66,81.5,0
2014-11-26 01:28Z,1.2,4.46607e-05,69,81.5,0
2014-11-26 01:29Z,1.2,4.39252e-05,69,81.5,0
2014-11-26 01:30Z,1.3,4.4169e-05,74,81.5,0
2014-11-26 01:31Z,1.3,,,,0
2014-11-26 01:32Z,3.3,4.4169e-05,126,81.5,0
2014-11-26 01:33Z,1.5,4.4169e-05,123,81.5,0
2014-11-26 01:34Z,1.1,,,,0
2014-11-26 01:35Z,1.1,4.46607e-05,,80.6,0
2014-11-26 01:36Z,1.2,4.32019e-05,65,81.5,0
2014-11-26 01:37Z,1.2,4.56605e-05,66,81.5,0
2014-11-26 01:38Z,1.2,4.49086e-05,66,81.5,0
2014-11-26 01:39Z,1.4,4.46607e-05,65,81.5,0
2014-11-26 01:40Z,1.3,4.44142e-05,68,81.5,0
2014-11-26 01:41Z,1.1,,,,0
2014-11-26 01:42Z,1.1,,,,0
2014-11-26 01:43Z,1.1,,,,0
2014-11-26 01:44Z,1,,,,0
2014-11-26 01:45Z,0.9,,,,0
2014-11-26 01:46Z,1.1,,64,,0
2014-11-26 01:47Z,1.3,4.51578e-05,64,81.5,0
2014-11-26 01:48Z,1.1,4.54085e-05,64,81.5,0
2014-11-26 01:49Z,1.2,4.49086e-05,65,82.4,0
2014-11-26 01:50Z,1.2,4.44142e-05,67,82.4,0
2014-11-26 01:51Z,1.1,4.49086e-05,87,82.4,0
2014-11-26 01:52Z,1.4,4.49086e-05,67,82.4,0
2014-11-26 01:53Z,1.7,4.46607e-05,61,82.4,0
2014-11-26 01:54Z,1.1,4.34417e-05,64,82.4,0
2014-11-26 01:55Z,1.2,4.49086e-05,72,82.4,0
2014-11-26 01:56Z,1.2,4.46607e-05,68,82.4,0
2014-11-26 01:57Z,0.9,,,,0
2014-11-26 01:58Z,1.1,,68,,0
2014-11-26 01:59Z,1.1,4.54085e-05,66,82.4,0
2014-11-26 02:00Z,1.2,4.51578e-05,65,82.4,0
2014-11-26 02:01Z,1,,66,,0
2014-11-26 02:02Z,1.3,4.49086e-05,64,82.4,0
2014-11-26 02:03Z,1.1,4.51578e-05,65,82.4,0
2014-11-26 02:04Z,1.3,4.46607e-05,69,82.4,0
2014-11-26 02:05Z,1.3,4.61688e-05,64,81.5,0
2014-11-26 02:06Z,1.4,4.4169e-05,66,81.5,0
2014-11-26 02:07Z,1.3,4.32019e-05,67,81.5,0
2014-11-26 02:08Z,1.4,4.34417e-05,63,81.5,0
2014-11-26 02:09Z,1.2,4.4169e-05,64,81.5,0
2014-11-26 02:10Z,1.3,4.44142e-05,65,82.4,0
2014-11-26 02:11Z,1,,,,0
2014-11-26 02:12Z,1.1,,,,0
2014-11-26 02:13Z,1.3,8.62939e-05,,81.5,0
2014-11-26 02:14Z,1.2,4.39252e-05,66,82.4,0
2014-11-26 02:15Z,1.4,4.4169e-05,62,82.4,0
2014-11-26 02:16Z,1.1,4.4169e-05,63,82.4,0
2014-11-26 02:17Z,1.1,4.44142e-05,64,82.4,0
2014-11-26 02:18Z,1.8,4.4169e-05,65,82.4,0
2014-11-26 02:19Z,1.9,4.39252e-05,70,81.5,7
2014-11-26 02:20Z,7.9,4.36828e-05,86,81.5,104
2014-11-26 02:21Z,8.2,4.44142e-05,112,80.6,93
2014-11-26 02:22Z,11,4.46607e-05,124,78.8,112
2014-11-26 02:23Z,8.5,4.27263e-05,97,77.9,85
2014-11-26 02:24Z,1.8,4.29634e-05,81,77.9,8
2014-11-26 02:25Z,1.8,4.24904e-05,81,77,0
2014-11-26 02:26Z,1.4,4.24904e-05,82,77,0
2014-11-26 02:27Z,1.1,,,,0
2014-11-26 02:28Z,1.2,,,,0
2014-11-26 02:29Z,1,,,,0
2014-11-26 02:30Z,1.4,4.34417e-05,,77,0
2014-11-26 02:31Z,1.3,4.32019e-05,69,77.9,0
2014-11-26 02:32Z,1.2,4.34417e-05,64,77.9,0
2014-11-26 02:33Z,1.8,4.29634e-05,63,78.8,10
2014-11-26 02:34Z,4.3,4.32019e-05,65,78.8,39
2014-11-26 02:35Z,2.3,4.34417e-05,66,78.8,10
2014-11-26 02:36Z,1.9,4.32019e-05,66,78.8,0
2014-11-26 02:37Z,5.7,4.32019e-05,67,78.8,56
2014-11-26 02:38Z,6.4,4.39252e-05,,78.8,70
2014-11-26 02:39Z,2,4.32019e-05,,78.8,0
2014-11-26 02:40Z,1.9,4.36828e-05,105,79.7,0
2014-11-26 02:41Z,4.7,4.36828e-05,102,79.7,59
2014-11-26 02:42Z,1.6,4.39252e-05,95,79.7,0
2014-11-26 02:43Z,1.7,4.36828e-05,81,79.7,0
2014-11-26 02:44Z,1.7,4.36828e-05,80,79.7,0
2014-11-26 02:45Z,1.9,4.36828e-05,,79.7,0
2014-11-26 02:46Z,1.7,4.34417e-05,,80.6,0
2014-11-26 02:47Z,1.9,4.36828e-05,,80.6,0
2014-11-26 02:48Z,1.8,4.36828e-05,,80.6,0
2014-11-26 02:49Z,1.8,4.39252e-05,,80.6,0
2014-11-26 02:50Z,1.8,4.44142e-05,69,81.5,0
2014-11-26 02:51Z,1.6,4.4169e-05,68,81.5,0
2014-11-26 02:52Z,1.8,4.46607e-05,67,81.5,0
2014-11-26 02:53Z,1.5,4.29634e-05,69,82.4,0
2014-11-26 02:54Z,1.7,4.46607e-05,,82.4,0
2014-11-26 02:55Z,1.6,4.44142e-05,,82.4,0
2014-11-26 02:56Z,1.6,4.56605e-05,,82.4,0
2014-11-26 02:57Z,1.7,4.49086e-05,,82.4,0
2014-11-26 02:58Z,1.8,4.4169e-05,,82.4,0
2014-11-26 02:59Z,1.1,,,,0
2014-11-26 03:00Z,1.1,,,,0
2014-11-26 03:01Z,2,,,,28
2014-11-26 03:02Z,8.2,4.46607e-05,,82.4,93
2014-11-26 03:03Z,9.7,4.39252e-05,154,82.4,65
2014-11-26 03:04Z,7.2,4.4169e-05,142,82.4,31
2014-11-26 03:05Z,1.9,4.46607e-05,129,82.4,0
2014-11-26 03:06Z,1.4,4.54085e-05,104,82.4,0
2014-11-26 03:07Z,2,4.49086e-05,97,82.4,0
2014-11-26 03:08Z,1.5,4.54085e-05,84,83.3,0
2014-11-26 03:09Z,1.4,4.54085e-05,80,83.3,0
2014-11-26 03:10Z,1.5,4.32019e-05,80,83.3,0
2014-11-26 03:11Z,1.2,4.54085e-05,69,83.3,0
2014-11-26 03:12Z,1.2,4.56605e-05,66,84.2,0
2014-11-26 03:13Z,0.9,,,,0
2014-11-26 03:14Z,1.9,,,,0
2014-11-26 03:15Z,1.4,4.51578e-05,,84.2,0
2014-11-26 03:16Z,2.1,4.54085e-05,,84.2,0
2014-11-26 03:17Z,1.4,4.54085e-05,61,85.1,0
2014-11-26 03:18Z,1.4,4.4169e-05,66,85.1,0
2014-11-26 03:19Z,1.6,4.59139e-05,67,85.1,0
2014-11-26 03:20Z,1.9,4.69418e-05,,85.1,0
2014-11-26 03:21Z,1.3,4.61688e-05,64,85.1,0
2014-11-26 03:22Z,1.1,4.6425e-05,68,85.1,0
2014-11-26 03:23Z,1.4,4.6425e-05,65,85.1,0
2014-11-26 03:24Z,1.9,4.61688e-05,70,85.1,0
2014-11-26 03:25Z,1.2,4.6425e-05,73,85.1,0
2014-11-26 03:26Z,1.1,,,,0
2014-11-26 03:27Z,1.3,,,,0
2014-11-26 03:28Z,7.1,4.85269e-05,,85.1,82
2014-11-26 03:29Z,6.9,4.61688e-05,95,86,82
2014-11-26 03:30Z,8.3,4.66827e-05,94,85.1,104
2014-11-26 03:31Z,9.6,4.49086e-05,90,83.3,105
2014-11-26 03:32Z,9.7,4.49086e-05,95,82.4,109
2014-11-26 03:33Z,9.6,4.44142e-05,91,81.5,105
2014-11-26 03:34Z,4.8,4.39252e-05,95,79.7,32
2014-11-26 03:35Z,2.1,4.29634e-05,100,78.8,0
2014-11-26 03:36Z,1.9,4.22559e-05,109,78.8,0
2014-11-26 03:37Z,1.5,4.39252e-05,98,77.9,0
2014-11-26 03:38Z,1.5,4.22559e-05,92,77.9,0
2014-11-26 03:39Z,2.1,4.27263e-05,90,77.9,11
2014-11-26 03:40Z,1.6,4.4169e-05,,77.9,7
2014-11-26 03:41Z,1.4,4.34417e-05,75,77.9,0
2014-11-26 03:42Z,1.5,4.22559e-05,77,77.9,0
2014-11-26 03:43Z,1.6,4.29634e-05,86,77,0
2014-11-26 03:44Z,2.3,4.20227e-05,86,77,9
2014-11-26 03:45Z,2.1,4.29634e-05,,76.1,0
2014-11-26 03:46Z,2.2,4.27263e-05,,77,13
2014-11-26 03:47Z,1.7,4.29634e-05,73,77,0
2014-11-26 03:48Z,1.3,4.29634e-05,95,77,0
2014-11-26 03:49Z,1.2,4.29634e-05,81,77,0
2014-11-26 03:50Z,1.4,4.27263e-05,70,77.9,0
2014-11-26 03:51Z,1.5,4.29634e-05,66,77.9,0
2014-11-26 03:52Z,1.5,4.32019e-05,64,77.9,0
2014-11-26 03:53Z,1.8,4.4169e-05,65,78.8,0
2014-11-26 03:54Z,1.8,4.22559e-05,70,78.8,0
2014-11-26 03:55Z,1.5,4.39252e-05,83,78.8,0
2014-11-26 03:56Z,1.8,4.36828e-05,83,78.8,0
2014-11-26 03:57Z,1.7,4.32019e-05,,78.8,0
2014-11-26 03:58Z,1.5,4.36828e-05,,78.8,0
2014-11-26 03:59Z,1.5,4.44142e-05,,78.8,0
2014-11-26 04:00Z,1.6,4.36828e-05,112,78.8,0
2014-11-26 04:01Z,1.6,4.34417e-05,108,78.8,0
2014-11-26 04:02Z,1.6,4.39252e-05,,78.8,0
2014-11-26 04:03Z,1.7,4.44142e-05,,78.8,0
2014-11-26 04:04Z,1.3,4.39252e-05,63,79.7,0
2014-11-26 04:05Z,2,4.36828e-05,63,79.7,7
2014-11-26 04:06Z,1.3,4.39252e-05,63,79.7,0
2014-11-26 04:07Z,3.1,4.44142e-05,,79.7,38
2014-11-26 04:08Z,1.6,4.44142e-05,62,79.7,0
2014-11-26 04:09Z,1.4,4.39252e-05,62,79.7,0
2014-11-26 04:10Z,1.3,4.4169e-05,63,79.7,0
2014-11-26 04:11Z,1.4,4.4169e-05,,80.6,0
2014-11-26 04:12Z,1.2,,57,,0
2014-11-26 04:13Z,1.1,4.49086e-05,60,81.5,0
2014-11-26 04:14Z,1.5,4.4169e-05,59,81.5,0
2014-11-26 04:15Z,1.1,4.49086e-05,59,81.5,0
